utility,billing_year,nbt_vintage,service_type,customer_segment,month,day_type,hour_start,component,rate_usd_per_kwh,source_id
SCE,2026,2026,bundled,all,9,weekday,11,generation,0.054300,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,12,generation,0.054120,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,13,generation,0.054070,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,14,generation,0.051520,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,15,generation,0.051170,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,16,generation,0.067780,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,17,generation,0.131270,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,18,generation,0.450090,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,19,generation,0.582150,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,20,generation,0.310150,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,21,generation,0.150040,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,22,generation,0.149370,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekday,23,generation,0.094360,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,0,generation,0.078140,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,1,generation,0.081010,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,2,generation,0.079280,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,3,generation,0.075730,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,4,generation,0.074800,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,5,generation,0.074730,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,6,generation,0.072660,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,7,generation,0.059870,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,8,generation,0.035490,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,9,generation,0.023120,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,10,generation,0.020130,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,11,generation,0.019320,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,12,generation,0.016460,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,13,generation,0.018450,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,14,generation,0.022580,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,15,generation,0.025240,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,16,generation,0.042200,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,17,generation,0.120620,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,18,generation,0.521640,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,19,generation,0.678980,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,20,generation,0.340540,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,21,generation,0.161430,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,22,generation,0.161860,sce_nbt2026
SCE,2026,2026,bundled,all,9,weekend_holiday,23,generation,0.091050,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,0,generation,0.085270,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,1,generation,0.085860,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,2,generation,0.082580,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,3,generation,0.078520,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,4,generation,0.078490,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,5,generation,0.078530,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,6,generation,0.082710,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,7,generation,0.072810,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,8,generation,0.062930,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,9,generation,0.057270,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,10,generation,0.056140,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,11,generation,0.054420,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,12,generation,0.053740,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,13,generation,0.053130,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,14,generation,0.052770,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,15,generation,0.052500,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,16,generation,0.058190,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,17,generation,0.088390,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,18,generation,0.091200,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,19,generation,0.088720,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,20,generation,0.084990,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,21,generation,0.080480,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,22,generation,0.086960,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekday,23,generation,0.087830,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,0,generation,0.077870,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,1,generation,0.078790,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,2,generation,0.075370,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,3,generation,0.076030,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,4,generation,0.074460,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,5,generation,0.073680,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,6,generation,0.071370,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,7,generation,0.064220,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,8,generation,0.042770,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,9,generation,0.020850,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,10,generation,0.020840,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,11,generation,0.020130,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,12,generation,0.019780,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,13,generation,0.018890,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,14,generation,0.020420,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,15,generation,0.021480,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,16,generation,0.037410,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,17,generation,0.078380,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,18,generation,0.080810,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,19,generation,0.079560,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,20,generation,0.078260,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,21,generation,0.076000,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,22,generation,0.087740,sce_nbt2026
SCE,2026,2026,bundled,all,10,weekend_holiday,23,generation,0.082160,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,0,generation,0.082790,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,1,generation,0.081500,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,2,generation,0.079720,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,3,generation,0.078600,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,4,generation,0.082670,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,5,generation,0.084420,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,6,generation,0.080810,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,7,generation,0.071530,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,8,generation,0.061590,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,9,generation,0.058910,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,10,generation,0.056640,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,11,generation,0.054250,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,12,generation,0.053200,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,13,generation,0.047900,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,14,generation,0.049810,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,15,generation,0.062820,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,16,generation,0.089510,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,17,generation,0.092140,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,18,generation,0.086360,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,19,generation,0.084210,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,20,generation,0.083040,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,21,generation,0.084980,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,22,generation,0.085740,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekday,23,generation,0.088770,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,0,generation,0.079360,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,1,generation,0.076570,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,2,generation,0.075020,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,3,generation,0.074410,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,4,generation,0.075480,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,5,generation,0.076670,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,6,generation,0.076690,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,7,generation,0.056700,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,8,generation,0.038050,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,9,generation,0.029640,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,10,generation,0.027400,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,11,generation,0.024910,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,12,generation,0.023780,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,13,generation,0.021330,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,14,generation,0.021120,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,15,generation,0.041470,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,16,generation,0.077230,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,17,generation,0.087200,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,18,generation,0.082890,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,19,generation,0.079860,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,20,generation,0.078180,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,21,generation,0.077810,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,22,generation,0.082350,sce_nbt2026
SCE,2026,2026,bundled,all,11,weekend_holiday,23,generation,0.078500,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,0,generation,0.084930,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,1,generation,0.083190,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,2,generation,0.080100,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,3,generation,0.080730,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,4,generation,0.082800,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,5,generation,0.085320,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,6,generation,0.095120,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,7,generation,0.079410,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,8,generation,0.070380,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,9,generation,0.066260,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,10,generation,0.063990,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,11,generation,0.060400,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,12,generation,0.056630,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,13,generation,0.057030,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,14,generation,0.056150,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,15,generation,0.066640,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,16,generation,0.090850,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,17,generation,0.095620,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,18,generation,0.094920,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,19,generation,0.087950,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,20,generation,0.086720,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,21,generation,0.086320,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,22,generation,0.087830,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekday,23,generation,0.088100,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,0,generation,0.078910,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,1,generation,0.077340,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,2,generation,0.073820,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,3,generation,0.070100,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,4,generation,0.069140,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,5,generation,0.071050,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,6,generation,0.074060,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,7,generation,0.064260,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,8,generation,0.042020,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,9,generation,0.021930,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,10,generation,0.020790,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,11,generation,0.018930,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,12,generation,0.020140,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,13,generation,0.014490,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,14,generation,0.013880,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,15,generation,0.040130,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,16,generation,0.080370,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,17,generation,0.085520,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,18,generation,0.083410,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,19,generation,0.079340,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,20,generation,0.078150,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,21,generation,0.073550,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,22,generation,0.074820,sce_nbt2026
SCE,2026,2026,bundled,all,12,weekend_holiday,23,generation,0.073800,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,0,total,0.088780,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,1,total,0.086560,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,2,total,0.084210,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,3,total,0.083860,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,4,total,0.085790,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,5,total,0.089560,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,6,total,0.089400,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,7,total,0.085140,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,8,total,0.073340,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,9,total,0.065340,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,10,total,0.063680,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,11,total,0.062900,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,12,total,0.062820,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,13,total,0.059970,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,14,total,0.059100,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,15,total,0.061100,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,16,total,0.077770,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,17,total,0.108250,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,18,total,0.099520,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,19,total,0.090230,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,20,total,0.088860,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,21,total,0.088100,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,22,total,0.092690,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekday,23,total,0.090520,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,0,total,0.088280,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,1,total,0.088800,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,2,total,0.087090,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,3,total,0.085620,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,4,total,0.085120,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,5,total,0.086110,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,6,total,0.089340,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,7,total,0.080340,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,8,total,0.066540,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,9,total,0.057220,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,10,total,0.055580,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,11,total,0.054510,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,12,total,0.054820,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,13,total,0.050300,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,14,total,0.053750,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,15,total,0.055450,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,16,total,0.079840,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,17,total,0.105480,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,18,total,0.094690,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,19,total,0.087200,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,20,total,0.086490,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,21,total,0.088460,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,22,total,0.089580,sce_nbt2026
SCE,2026,2026,bundled,all,1,weekend_holiday,23,total,0.085720,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,0,total,0.088070,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,1,total,0.085530,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,2,total,0.087370,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,3,total,0.087520,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,4,total,0.089520,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,5,total,0.087940,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,6,total,0.084410,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,7,total,0.081270,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,8,total,0.062430,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,9,total,0.052290,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,10,total,0.049490,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,11,total,0.047590,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,12,total,0.044190,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,13,total,0.039440,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,14,total,0.032980,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,15,total,0.031110,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,16,total,0.064810,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,17,total,0.107390,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,18,total,0.092350,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,19,total,0.086710,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,20,total,0.087090,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,21,total,0.084090,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,22,total,0.091110,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekday,23,total,0.087250,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,0,total,0.084620,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,1,total,0.085650,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,2,total,0.084290,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,3,total,0.084130,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,4,total,0.083190,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,5,total,0.083000,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,6,total,0.079310,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,7,total,0.070020,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,8,total,0.047820,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,9,total,0.027160,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,10,total,0.027120,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,11,total,0.024830,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,12,total,0.024480,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,13,total,0.022070,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,14,total,0.021640,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,15,total,0.019040,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,16,total,0.057040,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,17,total,0.098020,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,18,total,0.100950,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,19,total,0.089390,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,20,total,0.086350,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,21,total,0.083260,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,22,total,0.084080,sce_nbt2026
SCE,2026,2026,bundled,all,2,weekend_holiday,23,total,0.090720,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,0,total,0.073690,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,1,total,0.070130,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,2,total,0.066220,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,3,total,0.065640,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,4,total,0.066810,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,5,total,0.069930,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,6,total,0.072200,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,7,total,0.065300,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,8,total,0.046580,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,9,total,0.021940,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,10,total,0.017390,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,11,total,0.016210,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,12,total,0.016480,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,13,total,0.012480,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,14,total,0.010920,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,15,total,0.011970,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,16,total,0.022960,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,17,total,0.056510,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,18,total,0.081260,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,19,total,0.080150,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,20,total,0.075240,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,21,total,0.072340,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,22,total,0.068200,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekday,23,total,0.069730,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,0,total,0.066820,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,1,total,0.068070,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,2,total,0.069410,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,3,total,0.070980,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,4,total,0.069970,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,5,total,0.069930,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,6,total,0.067430,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,7,total,0.060940,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,8,total,0.006340,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,9,total,0.001850,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,10,total,0.004650,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,11,total,0.002890,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,12,total,0.000660,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,13,total,0.000650,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,14,total,0.000050,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,15,total,0.003830,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,16,total,0.016390,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,17,total,0.031470,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,18,total,0.070770,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,19,total,0.073380,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,20,total,0.071010,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,21,total,0.070520,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,22,total,0.068650,sce_nbt2026
SCE,2026,2026,bundled,all,3,weekend_holiday,23,total,0.064880,sce_nbt2026
SCE,2026,2026,bundled,all,4,weekday,0,total,0.073880,sce_nbt2026
SCE,2026,2026,bundled,all,4,weekday,1,total,0.071760,sce_nbt2026
