,Load Profile,System to Load,Battery to Load,Grid to Load,Solar + Battery to Load,Total Supply,Difference,System to Battery,Grid to Battery,Battery SOC,hour,month,day_of_year,season,tou_period,soc_bin,electricity_rate,grid_cost,battery_wear_cost
2018-01-02 00:00:00,1.306354152588684,0.0,0.7589010704213248,0.5474530821673591,0.7589010704213248,1.306354152588684,0.0,0.0,0.0,46.92662001076942,0,1,2,Winter,Off-Peak,40-60%,0.27,0.14781233218518697,0.14039669802794508
2018-01-02 01:00:00,1.1483265891377417,0.0,0.600873573160356,0.5474530159773857,0.600873573160356,1.1483265891377417,0.0,0.0,0.0,42.3483834273631,1,1,2,Winter,Off-Peak,40-60%,0.27,0.14781231431389416,0.11116161103466585
2018-01-02 02:00:00,1.0058428781195814,0.0,0.4583898971895677,0.5474529809300137,0.4583898971895677,1.0058428781195814,0.0,0.0,0.0,38.84264220159098,2,1,2,Winter,Off-Peak,20-40%,0.27,0.14781230485110372,0.08480213098007001
2018-01-02 03:00:00,0.9498107750210224,0.0,0.4023577863258995,0.5474529886951229,0.4023577863258995,0.9498107750210224,-1.1102230246251563e-16,0.0,0.0,35.75206127954789,3,1,2,Winter,Off-Peak,20-40%,0.27,0.14781230694768321,0.07443619047029142
2018-01-02 04:00:00,0.9395505040083474,0.0,0.3920974800700256,0.5474530239383217,0.3920974800700256,0.9395505040083474,0.0,0.0,0.0,32.72426818162979,4,1,2,Winter,Off-Peak,20-40%,0.27,0.1478123164633469,0.07253803381295473
2018-01-02 05:00:00,1.079546552076872,0.0,0.5320928703699347,0.5474536817069372,0.5320928703699347,1.079546552076872,0.0,0.0,0.0,28.57464111339951,5,1,2,Winter,Off-Peak,20-40%,0.27,0.14781249406087305,0.09843718101843792
2018-01-02 06:00:00,1.174019947376273,0.0,0.6265670126445364,0.5474529347317365,0.6265670126445364,1.174019947376273,0.0,0.0,0.0,23.609512580816773,6,1,2,Winter,Off-Peak,20-40%,0.27,0.14781229237756888,0.11591489733923924
2018-01-02 07:00:00,1.2800784499083715,0.0,0.7326255150168072,0.5474529348915643,0.7326255150168072,1.2800784499083715,0.0,0.0,0.0,17.616940490274537,7,1,2,Winter,Mid-Peak,0-20%,0.37,0.2025575859098788,0.1355357202781093
2018-01-02 08:00:00,1.4398390370519525,0.8923861020259737,0.0,0.5474529350259788,0.8923861020259737,1.4398390370519525,0.0,0.0159010986921439,0.0,17.73626469475526,8,1,2,Winter,Mid-Peak,0-20%,0.37,0.20255758595961215,0.0
2018-01-02 09:00:00,1.5758981474686276,1.0284452127280073,0.0,0.5474529347406203,1.0284452127280073,1.5758981474686276,0.0,0.831371498192288,0.0,23.765248294572437,9,1,2,Winter,Mid-Peak,20-40%,0.37,0.2025575858540295,0.0
2018-01-02 10:00:00,1.7558623159921212,1.2084093812584686,0.0,0.5474529347336525,1.2084093812584686,1.7558623159921212,0.0,1.2431428237035835,0.0,32.55551899119142,10,1,2,Winter,Mid-Peak,20-40%,0.37,0.20255758585145142,0.0
2018-01-02 11:00:00,1.86022288775214,1.3127699530208763,0.0,0.5474529347312636,1.3127699530208763,1.86022288775214,0.0,1.4501914328860437,0.0,42.6513606821943,11,1,2,Winter,Mid-Peak,40-60%,0.37,0.20255758585056752,0.0
2018-01-02 12:00:00,1.8769522060669344,1.329499271335874,0.0,0.5474529347310604,1.329499271335874,1.8769522060669344,0.0,1.538647347633428,0.0,53.25961618539938,12,1,2,Winter,Mid-Peak,40-60%,0.37,0.20255758585049233,0.0
2018-01-02 13:00:00,1.6823027568813052,1.13484907087801,0.0,0.547453686003295,1.13484907087801,1.6823027568813052,0.0,1.6029910068880624,0.0,64.238316509343,13,1,2,Winter,Mid-Peak,60-80%,0.37,0.20255786382121915,0.0
2018-01-02 14:00:00,1.501802060568718,0.954348964133148,0.0,0.5474530964355699,0.954348964133148,1.501802060568718,0.0,1.4327863618803152,0.0,74.01651809675529,14,1,2,Winter,Mid-Peak,60-80%,0.37,0.20255764568116089,0.0
2018-01-02 15:00:00,1.4752457399419423,0.927792805168384,0.0,0.5474529347735584,0.927792805168384,1.4752457399419423,0.0,0.8625763434707578,0.0,79.90270753341822,15,1,2,Winter,Mid-Peak,60-80%,0.37,0.2025575858662166,0.0
2018-01-02 16:00:00,1.3751754513101893,0.8277225161609928,0.0,0.5474529351491965,0.8277225161609928,1.3751754513101893,0.0,0.0975641438346259,0.0,80.5702279601834,16,1,2,Winter,Peak,80-100%,0.47,0.2573028795201223,0.0
