timestamp,soc,load,solar,battery_out,grid_in,hour,tou_period,season,has_grid_purchase,has_battery_capacity,no_solar_available,battery_not_discharging,electricity_rate,actual_grid_cost,battery_alternative_cost,economic_savings_from_grid
2018-06-10 04:00:00,75.91313460692895,0.4520009265296375,0.0,0.0630610485308834,0.388939877998754,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705966359,0.07994875269974389,-0.0250650143599197
2018-06-10 19:00:00,91.40660008923732,0.7544853977531116,0.0,0.365545507135403,0.3889398906177086,19,Peak,Summer,True,True,True,False,0.47,0.18280174859032303,0.07994875529364011,-0.10285299329668292
2018-06-10 20:00:00,88.68992740902803,0.753006646464708,0.0,0.3640667654146541,0.3889398810500539,20,Peak,Summer,True,True,True,False,0.47,0.18280174409352531,0.07994875332695552,-0.1028529907665698
2018-06-10 21:00:00,85.90786111954488,0.7612306375704628,0.0,0.3722907574570096,0.3889398801134532,21,Peak,Summer,True,True,True,False,0.47,0.182801743653323,0.07994875313443205,-0.10285299051889095
2018-06-10 22:00:00,83.03762886129114,0.7725331356968073,0.0,0.3835932559723514,0.3889398797244558,22,Off-Peak,Summer,True,True,True,False,0.27,0.10501376752560308,0.07994875305447148,-0.025065014471131603
2018-06-10 23:00:00,80.0891084463477,0.7825209627977121,0.0,0.393581083230722,0.3889398795669901,23,Off-Peak,Summer,True,True,True,False,0.27,0.10501376748308734,0.07994875302210352,-0.025065014460983817
2018-06-11 00:00:00,78.02608251322243,0.6642386936847923,0.0,0.27529881564282,0.3889398780419723,0,Off-Peak,Summer,True,True,True,False,0.27,0.10501376707133252,0.07994875270862763,-0.02506501436270489
2018-06-11 01:00:00,77.1928854548752,0.5001650953918768,0.0,0.1112252173845358,0.388939878007341,1,Off-Peak,Summer,True,True,True,False,0.27,0.10501376706198207,0.07994875270150897,-0.025065014360473092
2018-06-11 02:00:00,76.90862625820813,0.4268935681772293,0.0,0.037953690180231,0.3889398779969982,2,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705918952,0.07994875269938295,-0.02506501435980657
2018-06-11 03:00:00,76.65324154584209,0.423035535926367,0.0,0.0340956579297111,0.3889398779966558,3,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705909707,0.07994875269931258,-0.02506501435978449
2018-06-11 04:00:00,76.27540997308286,0.4393724021553001,0.0,0.0504325241577869,0.3889398779975132,4,Off-Peak,Summer,True,True,True,False,0.27,0.10501376705932856,0.07994875269948881,-0.025065014359839752
2018-06-11 19:00:00,92.06004711789946,0.7066790540540541,0.0,0.3177391674236717,0.3889398866303823,19,Peak,Summer,True,True,True,False,0.47,0.1828017467162797,0.07994875447402304,-0.10285299224225665
